0PikJ,r1b1r1k1/q4ppp/1p3P2/p1p5/2N5/6P1/PPP1QPBP/R2R2K1 b - - 0 17,e8e2 d1d8 e2e8 d8e8,857,81,89,61,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MgMV756E/black#34,French_Defense French_Defense_Kings_Indian_Attack
0PjLA,r1bqrnkb/pppn1p1p/3p2pP/4p1N1/2BPP3/2N1B3/PPPQ1PP1/R3K2R b KQ - 1 12,d7b6 c4f7,875,77,97,467,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/EODwtUBz/black#24,Pirc_Defense Pirc_Defense_Classical_Variation
0Pjdh,r3r1k1/ppp2ppp/2np2b1/q7/8/PB3NQ1/1PP2PPP/1K1RR3 b - - 2 18,g6h5 e1e8 a8e8 d1d5 e8e1 f3e1 a5e1 b1a2,2262,82,54,88,advantage middlegame veryLong,https://lichess.org/5FJEiXAZ/black#36,Center_Game Center_Game_Berger_Variation
0Pnky,5rk1/pp2b1pp/3P4/2p1Pr1q/2P5/1Q1R1bP1/P4P1P/5RKB w - - 0 28,d6e7 h5h2 g1h2 f5h5 h2g1 h5h1,1730,76,99,469,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/24KMw0Pb#55,
0Pnqm,k6R/pr2r3/8/1p3p2/3p2p1/R3pb2/P1P2P1B/1K6 b - - 1 35,b7b8 h8b8,981,77,93,213,endgame mate mateIn1 oneMove,https://lichess.org/NUYHc5p5/black#70,
0Pp62,5r2/3q1p1k/3p1BpQ/1p6/4PR2/3p3P/1PP3PK/r7 b - - 0 31,h7h6 f4h4,464,98,98,546,endgame mate mateIn1 oneMove,https://lichess.org/EXlyfYpo/black#62,
0Pp9y,r1b1r1k1/ppb2pp1/2pp3p/7Q/PPBpPq2/3P4/2P2PPP/R3R1K1 b - - 1 18,f4g5 c4f7 g8f8 f7e8 g5h5 e8h5,2235,83,89,142,advantage fork long middlegame,https://lichess.org/mejslGDE/black#36,Italian_Game Italian_Game_Giuoco_Pianissimo
0Ps88,5rk1/1R2p1bp/p4pp1/4pP2/2P1r3/5B2/P5PP/R6K b - - 1 28,e4c4 f3d5 g8h8 d5c4,836,79,97,2684,advantage endgame fork short,https://lichess.org/GlnGcPY9/black#56,
0PtB1,3r1rk1/pp2nppp/8/2b1PpB1/2p5/2N4P/PPP2PP1/3RR1K1 w - - 6 16,c3d5 d8d5 g5e7 d5d1 e1d1 c5e7,1669,75,98,5788,advantage long middlegame,https://lichess.org/4TkXI49T#31,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
0Ptjd,8/PQ2ppbk/4b1pp/2R5/1p1q4/1P4P1/2P2NKP/8 w - - 3 49,c5c4 e6d5 b7d5 d4d5,1371,79,75,256,advantage endgame fork master short,https://lichess.org/AeGpyTEx#97,
0Pu1k,8/1R3pk1/4b1p1/4P2p/1B3P2/5KP1/8/2b5 w - - 20 51,b4e7 e6d5 f3e2 d5b7,1197,75,97,1597,advantage endgame fork master short,https://lichess.org/9IpCcxH4#101,
0Q03I,3r1r1k/p1q1n1bp/6p1/1p1ppPB1/2p3P1/2P3NP/PP6/R2Q1R1K b - - 3 24,d5d4 f5f6 c7c6 d1f3 c6f3 f1f3,2273,78,94,4325,advantage defensiveMove fork long middlegame,https://lichess.org/D6ZvUOBF/black#48,
0Q3fl,r3rbk1/5p1p/p4Pp1/q1p3PP/1pBpb3/1P2B1Q1/1PP5/2KR3R w - - 1 26,h5g6 e4g6 c1b1 e8e3,2680,99,94,852,advantage discoveredAttack master middlegame short,https://lichess.org/axdTrqpp#51,
0QC1U,5rk1/1p6/p5p1/2bp4/1n5P/N2p1qB1/PPPQ1P2/4RKR1 w - - 0 26,d2g5 f3f2 g3f2 f8f2,1714,75,90,2831,mate mateIn2 middlegame sacrifice short,https://lichess.org/rK6tsaAL#51,
0QLqY,r5k1/2p2ppp/1p1pn1r1/pP4q1/P1PPP3/7P/2B2QPK/R4R2 b - - 2 33,e6d4 f2f7 g8h8 f7f8 a8f8 f1f8,1058,88,94,1251,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/i9CMmPxd/black#66,
0QLt3,r4rk1/1pp3p1/p1np4/2b1pqB1/2P1N3/P1P4P/1PQ2P2/R3K1R1 w Q - 1 19,e4f6 f8f6 c2f5 f6f5,1464,78,90,1039,advantage middlegame short,https://lichess.org/9Bdw9SV8#37,
0QVvk,5k2/pp1b2bp/2p3p1/2Pp4/1P1Pq3/7P/P3B1P1/R2Q2K1 w - - 0 21,e2f3 e4d4 d1d4 g7d4 g1f1 d4a1,1941,75,91,174,crushing endgame fork long,https://lichess.org/mYotiGDU#41,
0QWua,r1b2k2/1pR5/p6p/3Pbp2/4p3/1B6/P4KPP/4R3 w - - 2 26,c7c5 e5d4 f2f1 d4c5,827,96,92,497,crushing endgame fork short,https://lichess.org/6Km1w6mV#51,
0QZLj,2r1r1k1/1p4pp/p4n2/3p1B2/3P3Q/P1B1q2P/1P4PK/5R2 b - - 3 25,h7h6 f5c8 e8c8 f1f6 e3e7 f6f4,2469,83,78,133,crushing defensiveMove discoveredAttack long middlegame,https://lichess.org/i8nFp9Fx/black#50,
0Qhm3,2kr3r/pp1n3p/2p2pb1/q3p3/1n5P/bPN2P2/P1PPQ3/BK1R1BNR w - - 2 16,h4h5 g6c2,1020,220,100,19,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/kX0HHcrq#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
0QhuC,3r3r/pB4pp/1n3n2/Bkb1p3/5P2/1P4P1/R1P3PK/5R2 b - - 2 29,d8d7 c2c4 b6c4 b3c4,1293,76,95,5443,advantage middlegame short,https://lichess.org/YDIlYXYw/black#58,
0Qzxp,6k1/6pp/1p6/p1r5/K3p3/PP1b2PP/8/3R3R w - - 2 34,b3b4 d3c2,1613,86,82,71,endgame mate mateIn1 oneMove,https://lichess.org/XmFlUJ2w#67,
0R4ao,1n4q1/1k5r/1bp1pB2/1p1pP3/1P1P2B1/7P/3Q2P1/R5K1 w - - 1 36,d2a2 b6d4 g1f1 d4a1,941,78,100,200,middlegame,https://lichess.org/LKms7ZB3#71,
0R7Ce,r2qr1k1/ppp2ppp/2n2n2/8/2Pb4/1P3B2/PB1P1PPP/RN1QR1K1 w - - 1 12,f3c6 e8e1 d1e1 d4b2,1818,74,93,8626,crushing opening short,https://lichess.org/O4cQRvGQ#23,Scandinavian_Defense Scandinavian_Defense_Icelandic-Palme_Gambit
0R7vg,1r6/3k4/7p/1P1pbp2/2R2P2/1P5P/3N4/6K1 w - - 0 33,c4c5 e5d4 g1f1 d4c5,911,111,94,510,crushing endgame fork short,https://lichess.org/ql97fqrI#65,
0R8dc,5r1k/p6p/2R1b3/4p3/8/2N1b3/PPP1P1RP/1K6 w - - 4 22,a2a3 f8f1 c3d1 f1d1,704,77,100,286,endgame mate mateIn2 short,https://lichess.org/UEozGAVf#43,
0R8f1,4r3/1p3kp1/2pq4/p2B4/6K1/P5P1/8/5R2 b - - 0 36,f7g6 d5f7 g6h7 f1h1 d6h6 h1h6 h7h6 f7e8,1949,179,79,7,crushing endgame exposedKing fork veryLong,https://lichess.org/4R9lKVBf/black#72,
0R9rk,5r2/pr3kpQ/1q3p1R/2b1p3/8/3P2P1/PPP2P1P/4R1K1 w - - 3 25,h7g6 f7e6 d3d4 c5d4,1773,122,-18,14,advantage defensiveMove middlegame short,https://lichess.org/kpBDwtKo#49,
0RF7U,rn1q1rk1/2pp2p1/bp1bp2p/p2P1p2/P1B1n3/1PPQPN1P/5PP1/RNB1K2R b KQ - 2 12,e6d5 d3d5 g8h7 d5a8 a6c4 b3c4,1783,77,92,3722,advantage fork long middlegame,https://lichess.org/pdsbUEkT/black#24,Horwitz_Defense Horwitz_Defense_Other_variations
0RKpE,2rr2k1/1pq2ppQ/p2bpBn1/2np4/5P2/PP2P2R/2PN2PP/R5K1 b - - 9 19,g8f8 h7h8 g6h8 h3h8,1911,78,76,271,mate mateIn2 middlegame sacrifice short,https://lichess.org/ZC4qq9nA/black#38,
0RMa6,r3r1k1/p1p1np2/2n4p/1B1Nb1p1/5p2/2P5/PP4PP/R1B1R2K b - - 4 18,a7a6 d5e7 e8e7 b5c6,1858,74,93,1803,advantage middlegame short,https://lichess.org/mUFZ0giQ/black#36,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense
0RPY2,4k3/1R1b4/5P2/3KP3/8/1P6/8/2r5 w - - 7 53,e5e6 d7c6 d5d6 c6b7,1556,76,80,110,crushing endgame fork short,https://lichess.org/YEBI4nxl#105,
0RRU8,6k1/2R2pp1/7p/4r1b1/3N4/P3P1Pb/1P1RPK1P/8 w - - 3 30,d4c2 e5f5 f2e1 f5f1,1626,168,70,22,endgame mate mateIn2 short,https://lichess.org/KJasnECl#59,
0RX5q,7k/4p3/3pN3/2pB3p/2P4K/3r4/8/8 b - - 5 41,h8h7 d5e4 h7g8 e4d3,1312,84,52,113,crushing endgame fork short,https://lichess.org/XoF9YZlA/black#82,
0RXEG,r3k2r/pbqnbp2/1p2p2p/2p1P1N1/3p1BP1/2P1PB2/PPQ2P2/2KR3R b kq - 1 18,e8c8 f3b7 c7b7 g5f7,1943,78,85,44,crushing middlegame short,https://lichess.org/WQZuGwoi/black#36,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
0RYob,r3r3/ppp1qppk/8/2b5/5Qb1/2P2n2/PP1N1PPP/R1B1R1K1 w - - 0 17,d2f3 e7e1 f3e1 e8e1,1464,75,100,350,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gTCR4Yu4#33,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
0RaQz,4rr1k/p1p5/7p/Q3p1p1/3P4/3bP2P/P2P4/RN1K1q1R w - - 2 26,h1f1 f8f1,677,85,93,130,mate mateIn1 middlegame oneMove,https://lichess.org/qG1xUYKw#51,
0RacA,8/1R5p/4kpb1/8/8/7P/6P1/7K w - - 3 49,g2g4 g6e4 h1g1 e4b7,743,87,83,676,crushing endgame fork short,https://lichess.org/w6hmbcn9#97,
0Rb8W,2r2rk1/1Q3R1p/4p1p1/7q/1p6/1Bb5/P4PP1/3R2K1 b - - 0 29,f8f7 b7c8 g8g7 c8e6,1959,78,88,163,crushing hangingPiece master middlegame short,https://lichess.org/TeOTIKjR/black#58,
0ReAp,6k1/Rp1q1pbp/3p4/3P2p1/2rNP3/2r5/2PQ2PP/1R4K1 w - - 4 27,b1b7 g7d4 d2d4 d7b7 a7b7 c4d4,2055,79,91,1374,crushing fork intermezzo long middlegame,https://lichess.org/QgJNrByC#53,
0RfkF,r1b1r1k1/5ppp/2p5/2q1b3/ppB1P3/1P1p1Q2/P1PN1PPP/1K1R3R b - - 1 21,c5d4 f3f7 g8h8 f7e8,871,77,71,144,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/c6lragLD/black#42,
0RqXD,4r3/p6k/1p4pb/2pq4/3p2Q1/1P1B3P/P4P1K/2R5 b - - 2 39,h6c1 g4g6 h7h8 g6h7,1749,75,94,4484,endgame fork mate mateIn2 short,https://lichess.org/4vVcrvlS/black#78,
0Rs5I,r3k2r/1b3ppp/p3p3/1p2P3/1P1p1P2/PR1P4/q3N1PP/3Q1R1K w kq - 2 21,e2c1 a2g2,1069,194,82,12,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/1gXbkRFT#41,
0Rs5d,5rk1/2R2pb1/4p1p1/3pP2p/Q2Pq3/4B2P/5PPK/8 w - - 9 31,a4b3 g7e5 d4e5 e4e5 e3f4 e5f4,1114,75,97,1860,crushing endgame fork long,https://lichess.org/VQXo20Qb#61,
0RtBc,1r6/6k1/R5bp/6p1/1p6/4N1P1/PP3P2/6K1 w - - 0 36,g1f1 g6d3 f1g2 d3a6,921,76,99,708,advantage endgame fork master short,https://lichess.org/0z56z2Ou#71,
0RuFE,r2qk2r/p4ppp/2pb4/n3N3/8/3B2Pb/PPPP1PnP/RNBQ1K1R w kq - 3 13,d1h5 g2f4 h5h3 f4h3,1381,75,97,359,advantage discoveredAttack middlegame short,https://lichess.org/4LqTobY9#25,Italian_Game Italian_Game_Two_Knights_Defense
0RwUd,3r2k1/1R4p1/p4p1p/P1Qb4/3Pr3/2B3P1/P4P2/1R4Kq w - - 1 34,g1h1 e4h4 h1g1 h4h1,1672,74,90,682,doubleCheck master mate mateIn2 middlegame short,https://lichess.org/qMOnp1F2#67,
0Ryjs,r2qkbnr/2p1pppp/p2p4/1p1B4/3nP1b1/3P1N2/PPP2PPP/RNBQK2R b KQkq - 3 7,c7c6 f3d4 c6d5 d1g4,2060,76,92,3595,crushing discoveredAttack hangingPiece opening short,https://lichess.org/3mmWfjB8/black#14,Nimzowitsch_Defense Nimzowitsch_Defense_Williams_Variation
0S3fq,r7/p3k1p1/1b4p1/q2B1pPr/4pP2/PQ2P2P/5K2/2R4R w - - 4 30,d5a8 a5d2 f2f1 d2c1,1409,429,100,8,equality interference middlegame short,https://lichess.org/GCwtkBon#59,
0S9E5,4r3/p5p1/2pB1qnk/2Pp4/6Qp/4P2P/PP4R1/7K b - - 0 32,e8e3 g4g6 f6g6 d6f4 h6h7 g2g6 e3h3 h1g2,1946,75,98,241,advantage endgame exposedKing fork sacrifice veryLong,https://lichess.org/n9nEcwvE/black#64,
0S9Xe,r1b1r1k1/bpp2pp1/p2p3p/5P2/2P1P2q/1B1Pp3/PP2N1PP/R2Q1RK1 w - - 0 17,f1f4 h4f4 e2f4 e3e2,1549,74,95,12693,advancedPawn crushing discoveredAttack kingsideAttack middlegame sacrifice short,https://lichess.org/yF6wRXmE#33,Bishops_Opening Bishops_Opening_Berlin_Defense
0SDVQ,r2qk2r/pbpn1ppp/1p2pn2/2bp4/8/3P1NP1/PPPNPPBP/R1BQR1K1 w kq - 4 8,b2b3 c5f2 g1f2 f6g4 f2g1 g4e3 c1b2 e3d1,2010,75,89,961,attraction crushing kingsideAttack master opening sacrifice trappedPiece veryLong,https://lichess.org/JmYsHwqE#15,Zukertort_Opening Zukertort_Opening_Other_variations
0SDXd,8/7k/3R2pP/3p4/P2b2N1/r6P/1rK4R/8 w - - 6 51,c2c1 a3a1,903,80,91,400,endgame mate mateIn1 oneMove,https://lichess.org/CMTqg26l#101,
0SIWz,2r5/5kbp/3B2p1/p2p1p2/bp2pP2/R1P1P2P/1RPK2P1/8 w - - 0 32,a3a4 b4c3 d2c1 c3b2,1343,75,91,1371,advancedPawn advantage endgame fork short,https://lichess.org/jJDYiGnI#63,
0SIcR,1r3rk1/2p2pp1/4p3/p3PqBN/2Q3PP/1p6/5P2/2R3K1 b - - 0 32,b8b4 c4b4 a5b4 g4f5,1919,76,88,63,advantage middlegame short,https://lichess.org/e4ibi71e/black#64,
0SNv1,2kN3r/ppp2p2/4b2p/8/2Pb1qP1/8/PP3PP1/R2QR1K1 w - - 0 21,d8e6 f4f2 g1h2 f2h4,1551,75,88,110,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/bMgqfrYM#41,
0SSnr,1Qkr2r1/1bp4p/5p2/1N6/NK1p1B2/1P1P2P1/P1P1q3/R7 b - - 3 27,c8b8 f4c7 b8c8 a4b6,1439,76,95,22272,fork mate mateIn2 middlegame short,https://lichess.org/ytV8NZos/black#54,
0STcQ,4rrk1/p1p1qppp/1p3b2/1P5Q/P1B5/3PP3/4KRP1/7R b - - 11 27,e7e3 e2d1 h7h6 f2f6,1928,75,85,88,advantage middlegame short,https://lichess.org/DcC6vPtz/black#54,
0SWdS,2r5/7p/R1n3p1/1Bb2k2/5P2/6P1/PP3P2/6K1 b - - 0 34,c6d4 b5d7 f5e4 d7c8,756,84,92,72,advantage endgame fork short,https://lichess.org/Uh0Q1gzC/black#68,
0SaS9,r4Bk1/p4p1p/1p2p1p1/3bP3/q2b2Q1/8/PP3PPP/R3R1K1 w - - 0 19,f8a3 d4f2 g1f2 a4g4,924,89,95,2077,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/QRIAJcad#37,French_Defense French_Defense_Normal_Variation
0SgFk,5rnr/1ppk1Npp/p7/2bq4/4b3/6Q1/PPPP2PP/RNB2R1K w - - 7 13,b1c3 f8f7 g3g4 d7d8,2428,77,82,280,advantage defensiveMove middlegame short,https://lichess.org/OiZSWf1M#25,Kings_Gambit Kings_Gambit_Other_variations
0Sgc1,r4rk1/p4ppp/2p3q1/1p1bn3/7b/1PN1Q1BP/P1P1B1P1/3R1R1K w - - 4 23,g3e5 g6g2,1000,77,100,192,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/yFYuCb9z#45,
0SlNt,2kr3r/1pp2Bp1/pb1p1n2/nP2p3/P2PP3/2P4P/1B3P2/RN2RK2 b - - 0 18,h8h3 f7e6 c8b8 e6h3,866,86,94,1118,crushing fork middlegame short,https://lichess.org/Pxg4EKsr/black#36,Kings_Pawn_Game Kings_Pawn_Game_McConnell_Defense
0Sngi,4r1k1/pp3pp1/2p5/3rPb1p/3P4/P3R2P/1P3BP1/3R2K1 w - - 0 27,e3b3 f5c2 b3b7 c2d1,1347,76,92,1018,crushing endgame fork short,https://lichess.org/f55lINld#53,
0Sqi2,6k1/5pPp/4p3/3p2P1/2b2NKN/1r4P1/6r1/3R4 w - - 0 38,f4g2 c4e2 g4h3 e2d1,864,91,92,522,crushing endgame fork short,https://lichess.org/A8V8XVXa#75,
0T4hB,3q1k2/p1p2p1Q/1pB1p1p1/2b1P3/2b5/5R2/P1P3PP/R2r3K w - - 3 27,a1d1 d8d1 f3f1 d1f1,410,96,90,691,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/eNZD2EZs#53,
0T7Gg,2kr3r/3bn1pp/p2p1p2/4p3/1p6/1P2PNB1/1PP1KPPP/R2R4 w - - 0 17,a1a6 d7b5 e2e1 b5a6,737,82,74,195,advantage fork middlegame short,https://lichess.org/D8tftBor#33,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
0TCrY,8/p7/8/P2p1p1p/kPp1b2K/2P4P/8/3R4 w - - 3 39,h4h5 e4f3 h5h4 f3d1,632,80,100,707,crushing endgame fork short,https://lichess.org/xCjBJ2sw#77,
0TIiY,4k3/p6R/1p2p1p1/5pP1/r7/4KB2/Pr2N2P/8 b - - 0 39,e6e5 f3c6 e8f8 c6a4,1144,75,97,1020,advantage endgame fork master masterVsMaster short,https://lichess.org/KPBePaGs/black#78,
0TPfw,1R1bk3/8/4pnp1/8/4KP1P/6P1/8/8 w - - 0 54,e4e5 f6d7 e5e6 d7b8,970,85,65,100,crushing endgame fork short,https://lichess.org/XDsH0Y6c#107,
0TQxz,1r5k/4b1pp/8/p1p1N3/4B3/1r1P2PP/qB1R4/1RK5 b - - 0 31,g7g6 e5g6 h8g8 e4d5,2041,76,94,10102,doubleCheck mate mateIn2 middlegame short,https://lichess.org/vBph2hC5/black#62,
0TRds,r1bqk3/1pp2p2/p2pnbrp/4p1pQ/P1B1P1N1/2PP3P/1P3PP1/R1B2RK1 b q - 3 14,e6g7 c4f7 e8f7 g4h6 f7e7 h5g6,1925,75,95,12005,attackingF2F7 attraction crushing deflection long middlegame,https://lichess.org/1ccE53R0/black#28,Four_Knights_Game Four_Knights_Game_Italian_Variation
0TgDo,2r1r1k1/3bbppp/pq1p1n2/1p4Q1/4P3/PB4R1/1B3PPP/4R1K1 b - - 2 22,b6f2 g1f2 f6e4 e1e4 e7g5 e4e8 c8e8 g3g5,1883,75,88,427,advantage hangingPiece kingsideAttack middlegame veryLong,https://lichess.org/9QZY48Z1/black#44,
0Ti70,6k1/1r5p/5np1/pNpP4/2B2K2/1P5P/6P1/8 b - - 7 35,g8f7 b5d6 f7e7 d6b7,870,97,94,1166,crushing endgame fork master short,https://lichess.org/2rmTxcZG/black#70,
0Ti9C,4Qrk1/p1q2p1p/1bn2Pp1/1R4N1/2p3P1/2P2p1P/PPB2P2/4R1K1 w - - 0 27,e8e4 c7g3 g1h1 g3g2,1593,75,91,1456,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/xnW3Nc14#53,
0TjRQ,1r2r1k1/pp1nqpp1/7p/3Bp3/2NP2b1/2P1Q3/PP3PPP/R3R1K1 b - - 2 19,e5d4 e3e7 e8e7 e1e7,1184,81,92,1428,crushing middlegame short,https://lichess.org/l188EQQ8/black#38,Ruy_Lopez Ruy_Lopez_Bird_Variation
0Torw,1r4k1/p4ppp/Q7/3Pbq2/8/1K1P4/PP4PP/R1B4R w - - 7 23,b3a3 b8b6 a6c4 e5d6 b2b4 b6b4 c4b4 f5d3 a3a4 d6b4,2566,86,76,99,crushing deflection exposedKing middlegame pin sacrifice veryLong,https://lichess.org/EqCFkC8I#45,
0Tovs,6r1/1r1PB3/2K1P3/1p6/p1p5/2P1k3/8/8 b - - 4 68,b7a7 e7c5 e3f3 c5a7,1080,164,0,11,crushing endgame fork short,https://lichess.org/dRYIC6LC/black#136,
0Tsqa,2rq1rk1/pp4p1/4p2p/2bP4/6n1/2N3P1/PP3PBP/2RQR1K1 w - - 3 17,c3e4 g4f2 c1c5 f2d1,1865,75,77,172,crushing middlegame short,https://lichess.org/CluX0Trz#33,English_Opening English_Opening_Agincourt_Defense
0TzcE,8/5p2/4pk2/1R3p1p/7P/2b2PK1/8/8 w - - 0 47,b5b8 c3e5 f3f4 e5b8,834,77,98,487,crushing endgame fork short,https://lichess.org/cHullZG0#93,
0U3zE,r2qr3/5kbp/p4ppn/3b4/PpBB4/3Q1N2/1PP3PP/R4K1R b - - 5 18,h6f5 d4b6 d5c4 d3c4 e8e6 c4e6,2769,115,90,475,advantage long master middlegame,https://lichess.org/V3OKkm7y/black#36,Modern_Defense Modern_Defense_Standard_Line
0U8Pd,q4rk1/p5p1/1p2p2p/6b1/3p4/1PQ1PPP1/P4K1P/2R2R2 w - - 0 23,c3d4 a8f3 f2g1 g5e3 d4e3 f3e3,1336,75,94,3822,crushing deflection endgame fork long,https://lichess.org/RXtgXieH#45,
0U91P,r4rk1/6np/p2b1p1Q/3PpPp1/Pqp1P3/7P/2BN1PRK/R7 w - - 0 30,d2f3 g7f5 e4f5 e5e4 h2h1 e4f3,2307,79,90,381,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/yedhdkAL#59,
0UAJI,r3R1k1/pp1r2p1/2p3Bp/3p4/3P2b1/2P4p/PP3P2/4R1K1 b - - 6 26,a8e8 e1e8,1221,149,60,13,endgame mate mateIn1 oneMove,https://lichess.org/JGOOavFm/black#52,
0UJM5,8/5pk1/4p3/pB1p2p1/P2P4/4P1KP/2r2P2/8 b - - 2 31,g7g6 b5d3 g6h5 d3c2,818,80,80,79,crushing endgame fork short,https://lichess.org/msNoYUnT/black#62,
0UNvC,3rr1k1/pp3pp1/2p4q/5Q2/P7/1B2p2n/1P4K1/4RR2 b - - 11 32,h3g5 b3f7 g8h8 f1h1 d8d2 g2g1,2194,83,86,45,advantage defensiveMove fork long middlegame pin,https://lichess.org/xQbyHc7i/black#64,
0UYoz,6k1/p4pp1/8/2Rp1r2/7P/8/4bPK1/3R4 w - - 2 35,d1d5 e2f3 g2g3 f3d5,1075,78,91,195,crushing endgame fork short,https://lichess.org/HcHJv6Gl#69,
0UZ1S,8/6p1/5pkp/2R1b3/8/3p1P1P/1PP2KP1/8 w - - 0 36,c2d3 e5d4 f2g3 d4c5,789,96,94,613,advantage endgame fork short,https://lichess.org/5hM7xnhb#71,
0UfBJ,1r3rk1/pb3pbp/1p4p1/3B1q2/5B2/1Q4P1/PP3P1P/2RR2K1 b - - 5 21,b7d5 d1d5 f5e6 f4b8,1300,77,86,255,crushing middlegame short,https://lichess.org/iNcfso2Q/black#42,
0UlGW,1n5r/p1p1k1pp/3p4/2b5/4n3/2p5/PP3PPP/RNB2RK1 w - - 0 14,f1e1 c5f2 g1f1 f2e1,535,99,95,736,crushing fork middlegame short,https://lichess.org/2K4Rlyb3#27,Center_Game Center_Game_Lanc-Arnold_Gambit
0UnO4,1k4r1/p1pB4/1pP5/8/2P1P3/P1r3pP/6P1/R5K1 b - - 3 29,c3c4 d7e6 c4e4 e6g8,1036,83,93,880,crushing endgame fork short,https://lichess.org/5G9w7Rus/black#58,
0Ut9W,Q1b1k2r/1pq1ppbp/6p1/npBP4/4P3/2P5/P4PPP/R3K1NR w KQk - 1 13,c5b4 g7c3 b4c3 c7c3,1051,76,96,1101,advantage fork middlegame short,https://lichess.org/AiCAe5Ah#25,Grunfeld_Defense Grunfeld_Defense_Exchange_Variation
0UwMr,4r3/6pk/3p2Pp/p2B1r2/1pP2Q1K/1P1q4/P7/7R b - - 0 38,h7g6 f4d6 g6h7 d5g8 h7g8 d6d3,2342,76,92,5966,advantage discoveredAttack endgame long,https://lichess.org/OhAVQzqw/black#76,
0UxA4,5rk1/3n2q1/b1p1p1Br/p2pP3/Np1P2Qb/4B3/PPP2P2/R3R1K1 w - - 7 24,g4e6 g8h8 e3h6 g7h6,2266,88,86,438,advantage defensiveMove middlegame sacrifice short,https://lichess.org/tzKrZjEy#47,
0V4pY,2kr1b1r/pppq4/1nn1b3/1N2B1p1/1P5p/P2P2P1/4PPBP/2RQ1RK1 b - - 0 15,a7a6 c1c6 b7c6 b5a7,2461,97,90,247,crushing middlegame queensideAttack sacrifice short,https://lichess.org/6S0IFDta/black#30,English_Opening English_Opening_Kings_English_Variation
0V538,1r2k2r/p2q1ppp/4n3/1p4P1/1P1b3P/N2b4/2QB1PB1/1R2R1K1 w k - 2 26,c2d3 d4f2 g1f2 d7d3,1192,126,-82,12,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/Q7B7oUai#51,
0VA2U,r1b1r1k1/pp3ppp/2n5/1Rq1P3/2BpPB2/8/P3Q1PP/5R1K b - - 7 19,c5e7 f4g5 e7g5 c4f7 g8h8 f7e8,1858,74,82,355,advantage deflection fork long middlegame sacrifice,https://lichess.org/9uZRxb7Z/black#38,
0VEzd,2r3k1/1p3ppp/p5r1/3ppn2/4n1P1/3B1P1q/PPP4P/R1B1QRK1 b - - 0 22,e4g5 d3f5 g5f3 f1f3,1398,75,93,378,advantage fork hangingPiece middlegame short,https://lichess.org/LYxMqWXI/black#44,
0VFMV,7k/pp6/8/2pPp2P/4Pb2/PP3Br1/5K2/1R6 w - - 5 38,b1c1 g3f3 f2f3 f4c1,1344,74,93,1120,advantage endgame short,https://lichess.org/TFFwgcT1#75,
0VG10,r4k1r/pp4pp/2pp4/2b1n2q/4QP2/1BN4b/PB4P1/R4R1K w - - 0 18,f4e5 h3f5 e4h4 h5h4,1346,78,100,79,discoveredAttack kingsideAttack mate mateIn2 middlegame short,https://lichess.org/KJHGMBGY#35,Scotch_Game Scotch_Game_Haxo_Gambit
0VJ1a,r2q2k1/pp1bp1bp/3p2p1/2pr2N1/3n1PB1/4B3/PP4PP/R2Q1RK1 b - - 1 17,d7b5 g4e6 d4e6 d1d5,2008,77,91,941,advantage fork middlegame pin short,https://lichess.org/exfYYwKq/black#34,Pirc_Defense Pirc_Defense_Austrian_Attack
0VJIv,r7/pp4Pk/3p3P/3N4/2Pnp1b1/5rq1/PP1Q2R1/3K3R w - - 6 33,g2g3 f3f1,1640,80,80,378,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/b6rp8EZo#65,
0VRAc,6k1/pp5p/2p3p1/8/3nB3/5PP1/r6P/3R2K1 b - - 1 32,c6c5 e4d5 g8f8 d5a2,1024,119,100,17,advantage endgame fork master short,https://lichess.org/Iua4QSqJ/black#64,
0VU3N,4r1k1/1p3p1p/p1b3p1/2qr4/2B1pP2/1PQ1R1PP/P7/4R1K1 b - - 6 30,d5d3 c4f7 g8f7 c3c5,1493,75,89,935,crushing discoveredAttack middlegame short,https://lichess.org/ra8ztRYP/black#60,
